trade_id,entry_time,exit_time,pnl,mae,mfe
4148,2024-12-12 01:30:00,2024-12-12 21:30:00,-2.553,7.0337,4.9855
4149,2024-12-12 03:30:00,2024-12-12 12:30:00,-2.1209,4.0491,1.3036
4150,2024-12-12 05:30:00,2024-12-12 13:30:00,-0.6769,3.4919,1.6318
4151,2024-12-12 07:30:00,2024-12-12 20:30:00,-0.2179,7.4742,1.8206
4152,2024-12-12 09:30:00,2024-12-13 06:30:00,-4.5401,6.0673,4.9272
4153,2024-12-12 11:30:00,2024-12-13 10:30:00,6.8297,0.8328,8.6574
4154,2024-12-12 13:30:00,2024-12-12 19:30:00,4.9168,3.7376,7.2193
4155,2024-12-12 15:30:00,2024-12-12 20:30:00,-1.0284,2.4264,1.9538
4156,2024-12-12 17:30:00,2024-12-13 10:30:00,3.7086,1.3683,5.0857
4157,2024-12-12 19:30:00,2024-12-13 02:30:00,1.6145,0.203,1.6267
4158,2024-12-12 21:30:00,2024-12-13 02:30:00,4.0991,0.1055,4.2379
4159,2024-12-12 23:30:00,2024-12-13 00:30:00,-6.2215,7.4713,2.2158
4160,2024-12-13 01:30:00,2024-12-13 11:30:00,-0.2283,4.928,0.4874
4161,2024-12-13 03:30:00,2024-12-13 13:30:00,0.2098,5.317,1.4537
4162,2024-12-13 05:30:00,2024-12-13 18:30:00,3.6182,4.7786,7.3512
4163,2024-12-13 07:30:00,2024-12-13 12:30:00,-2.6422,5.6513,3.9829
4164,2024-12-13 09:30:00,2024-12-14 02:30:00,-11.9997,13.2265,1.8809
4165,2024-12-13 11:30:00,2024-12-14 03:30:00,-4.9085,9.982,1.1101
4166,2024-12-13 13:30:00,2024-12-14 00:30:00,0.1948,3.103,7.7629
4167,2024-12-13 15:30:00,2024-12-13 20:30:00,0.8194,4.838,1.7617
4168,2024-12-13 17:30:00,2024-12-14 05:30:00,8.9187,3.7701,12.1987
4169,2024-12-13 19:30:00,2024-12-14 11:30:00,3.4137,1.515,5.7303
4170,2024-12-13 21:30:00,2024-12-14 06:30:00,0.9077,2.7937,6.1863
4171,2024-12-13 23:30:00,2024-12-14 06:30:00,0.338,0.6467,3.2244
4172,2024-12-14 01:30:00,2024-12-14 13:30:00,6.0209,6.6066,6.727
4173,2024-12-14 03:30:00,2024-12-14 12:30:00,-2.4506,5.8369,2.2003
4174,2024-12-14 05:30:00,2024-12-14 15:30:00,-0.2014,1.4532,2.2441
4175,2024-12-14 07:30:00,2024-12-14 16:30:00,-4.9463,11.1052,1.7249
4176,2024-12-14 09:30:00,2024-12-14 16:30:00,7.5945,6.6953,9.5519
4177,2024-12-14 11:30:00,2024-12-15 04:30:00,2.4625,3.5377,8.1918
4178,2024-12-14 13:30:00,2024-12-15 00:30:00,-3.0376,3.3634,5.1993
4179,2024-12-14 15:30:00,2024-12-15 02:30:00,-0.0723,0.4215,1.1326
4180,2024-12-14 17:30:00,2024-12-15 09:30:00,3.0483,2.3402,4.1461
4181,2024-12-14 19:30:00,2024-12-15 04:30:00,-0.7536,2.6263,1.3247
4182,2024-12-14 21:30:00,2024-12-15 00:30:00,-2.1724,3.3225,1.4696
4183,2024-12-14 23:30:00,2024-12-15 19:30:00,-2.7714,3.7841,3.6004
4184,2024-12-15 01:30:00,2024-12-15 03:30:00,2.1948,2.7818,2.2066
4185,2024-12-15 03:30:00,2024-12-15 17:30:00,-1.2903,5.2414,0.9308
4186,2024-12-15 05:30:00,2024-12-15 12:30:00,-1.7688,3.56,2.3237
4187,2024-12-15 07:30:00,2024-12-15 12:30:00,-6.1803,6.6598,2.5309
4188,2024-12-15 09:30:00,2024-12-15 10:30:00,0.8882,1.8424,6.3768
4189,2024-12-15 11:30:00,2024-12-16 08:30:00,-0.4061,0.9244,4.5263
4190,2024-12-15 13:30:00,2024-12-15 23:30:00,-1.1082,2.2967,1.6199
4191,2024-12-15 15:30:00,2024-12-15 23:30:00,1.4939,0.1186,5.0151
4192,2024-12-15 17:30:00,2024-12-16 11:30:00,4.24,2.3482,8.3871
4193,2024-12-15 19:30:00,2024-12-15 20:30:00,4.0078,0.3957,6.447
4194,2024-12-15 21:30:00,2024-12-16 10:30:00,3.2636,1.3605,6.5367
4195,2024-12-15 23:30:00,2024-12-16 11:30:00,-0.7034,1.7722,7.8083
4196,2024-12-16 01:30:00,2024-12-16 14:30:00,-2.335,4.6704,0.4744
4197,2024-12-16 03:30:00,2024-12-16 06:30:00,-4.7196,7.9763,6.6244
4198,2024-12-16 05:30:00,2024-12-17 03:30:00,-2.4658,6.511,1.1604
4199,2024-12-16 07:30:00,2024-12-16 13:30:00,0.5983,0.0993,4.0564
4200,2024-12-16 09:30:00,2024-12-17 01:30:00,-3.4314,6.1588,2.0808
4201,2024-12-16 11:30:00,2024-12-17 05:30:00,0.9803,5.8148,2.6272
4202,2024-12-16 13:30:00,2024-12-16 21:30:00,-4.3273,7.4836,2.2592
4203,2024-12-16 15:30:00,2024-12-16 19:30:00,-7.805,8.6689,0.9362
4204,2024-12-16 17:30:00,2024-12-17 00:30:00,4.597,2.8331,6.3353
4205,2024-12-16 19:30:00,2024-12-17 14:30:00,-1.8721,7.0761,3.5619
4206,2024-12-16 21:30:00,2024-12-17 18:30:00,-3.6852,10.8727,0.7657
4207,2024-12-16 23:30:00,2024-12-17 21:30:00,-4.9692,7.7211,0.1186
4208,2024-12-17 01:30:00,2024-12-17 07:30:00,2.6152,5.179,2.89
4209,2024-12-17 03:30:00,2024-12-17 17:30:00,7.3745,1.6288,10.1639
4210,2024-12-17 05:30:00,2024-12-17 09:30:00,-1.5154,3.4077,2.1278
4211,2024-12-17 07:30:00,2024-12-18 00:30:00,-0.5778,1.5728,2.6059
4212,2024-12-17 09:30:00,2024-12-17 19:30:00,5.8582,3.0277,8.3985
4213,2024-12-17 11:30:00,2024-12-18 04:30:00,-8.5522,15.3858,1.7834
4214,2024-12-17 13:30:00,2024-12-18 05:30:00,10.3343,2.7497,11.4337
4215,2024-12-17 15:30:00,2024-12-18 14:30:00,12.7205,0.8131,12.9116
4216,2024-12-17 17:30:00,2024-12-18 05:30:00,-13.0317,14.822,0.816
4217,2024-12-17 19:30:00,2024-12-18 03:30:00,0.0125,6.9373,8.2081
4218,2024-12-17 21:30:00,2024-12-18 10:30:00,-3.0947,6.6361,2.0465
4219,2024-12-17 23:30:00,2024-12-18 03:30:00,-0.8239,4.1681,0.7431
4220,2024-12-18 01:30:00,2024-12-18 04:30:00,-1.5919,2.5607,2.2948
4221,2024-12-18 03:30:00,2024-12-18 15:30:00,4.5588,2.8036,5.6488
4222,2024-12-18 05:30:00,2024-12-19 00:30:00,-0.0628,1.0237,5.2219
4223,2024-12-18 07:30:00,2024-12-18 20:30:00,-4.0545,7.2161,1.0745
4224,2024-12-18 09:30:00,2024-12-19 03:30:00,-0.3609,1.8855,1.2964
4225,2024-12-18 11:30:00,2024-12-18 16:30:00,3.0739,0.9221,7.5178
4226,2024-12-18 13:30:00,2024-12-19 00:30:00,-5.4186,5.4899,7.4321
4227,2024-12-18 15:30:00,2024-12-19 06:30:00,-7.7312,15.5033,6.2225
4228,2024-12-18 17:30:00,2024-12-19 01:30:00,10.4637,0.9597,12.0538
4229,2024-12-18 19:30:00,2024-12-18 20:30:00,-2.7121,3.4087,1.8515
4230,2024-12-18 21:30:00,2024-12-18 23:30:00,-0.1868,1.5556,2.1402
4231,2024-12-18 23:30:00,2024-12-19 21:30:00,-1.489,3.4941,2.441
4232,2024-12-19 01:30:00,2024-12-19 15:30:00,3.2404,7.3038,3.7825
4233,2024-12-19 03:30:00,2024-12-19 10:30:00,9.3639,2.9141,14.1737
4234,2024-12-19 05:30:00,2024-12-19 11:30:00,3.3997,3.0023,6.0195
4235,2024-12-19 07:30:00,2024-12-19 08:30:00,-7.0918,10.5787,1.8654
4236,2024-12-19 09:30:00,2024-12-20 07:30:00,-6.4206,11.036,1.8134
4237,2024-12-19 11:30:00,2024-12-19 14:30:00,-1.4948,4.8577,2.1869
4238,2024-12-19 13:30:00,2024-12-20 07:30:00,-0.8412,3.6863,3.6796
4239,2024-12-19 15:30:00,2024-12-19 21:30:00,-8.1098,12.2435,0.2551
4240,2024-12-19 17:30:00,2024-12-20 01:30:00,4.5967,5.2799,4.9074
4241,2024-12-19 19:30:00,2024-12-20 02:30:00,-4.9316,13.1988,2.861
4242,2024-12-19 21:30:00,2024-12-20 16:30:00,7.9665,6.7692,15.6061
4243,2024-12-19 23:30:00,2024-12-20 00:30:00,9.6032,2.6514,13.3189
4244,2024-12-20 01:30:00,2024-12-20 10:30:00,-0.7413,2.9803,6.3452
4245,2024-12-20 03:30:00,2024-12-20 10:30:00,2.6949,5.6311,6.6305
4246,2024-12-20 05:30:00,2024-12-20 12:30:00,-5.6597,5.7414,5.3752
4247,2024-12-20 07:30:00,2024-12-20 12:30:00,3.6184,3.6015,11.1898
4248,2024-12-20 09:30:00,2024-12-21 06:30:00,-1.991,3.8397,0.1955
4249,2024-12-20 11:30:00,2024-12-20 20:30:00,-4.9362,13.6154,0.3913
4250,2024-12-20 13:30:00,2024-12-20 23:30:00,-0.9467,3.2733,4.0064
4251,2024-12-20 15:30:00,2024-12-21 00:30:00,-1.8287,4.0357,1.989
4252,2024-12-20 17:30:00,2024-12-21 16:30:00,-1.1258,5.4924,2.6611
4253,2024-12-20 19:30:00,2024-12-21 03:30:00,5.2484,1.8763,6.5024
4254,2024-12-20 21:30:00,2024-12-21 05:30:00,-3.4265,4.1507,0.2112
4255,2024-12-20 23:30:00,2024-12-21 07:30:00,9.1751,5.4116,16.0374
4256,2024-12-21 01:30:00,2024-12-21 09:30:00,-6.1253,6.8492,1.2996
4257,2024-12-21 03:30:00,2024-12-21 06:30:00,8.5772,5.4159,12.6363
4258,2024-12-21 05:30:00,2024-12-21 19:30:00,-4.5826,5.6549,3.5727
4259,2024-12-21 07:30:00,2024-12-21 08:30:00,0.4949,1.1541,3.232
4260,2024-12-21 09:30:00,2024-12-21 15:30:00,-1.951,3.1652,0.4923
4261,2024-12-21 11:30:00,2024-12-21 16:30:00,-1.2186,4.7054,0.0119
4262,2024-12-21 13:30:00,2024-12-21 20:30:00,4.5068,3.1051,8.2005
4263,2024-12-21 15:30:00,2024-12-22 09:30:00,7.9991,4.1667,8.898
4264,2024-12-21 17:30:00,2024-12-22 07:30:00,6.4526,2.8005,8.1959
4265,2024-12-21 19:30:00,2024-12-22 18:30:00,-1.5243,5.5082,2.3729
4266,2024-12-21 21:30:00,2024-12-22 06:30:00,1.4213,0.6936,10.399
4267,2024-12-21 23:30:00,2024-12-22 21:30:00,-3.4104,6.5768,2.2136
4268,2024-12-22 01:30:00,2024-12-22 03:30:00,-4.4578,11.2824,3.497
4269,2024-12-22 03:30:00,2024-12-22 15:30:00,-5.2315,8.2715,0.3781
4270,2024-12-22 05:30:00,2024-12-23 00:30:00,-1.6879,5.1549,0.0421
4271,2024-12-22 07:30:00,2024-12-22 20:30:00,1.748,4.0303,9.4861
4272,2024-12-22 09:30:00,2024-12-23 07:30:00,-9.0591,15.4426,3.7502
4273,2024-12-22 11:30:00,2024-12-22 19:30:00,0.2682,4.1781,3.1042
4274,2024-12-22 13:30:00,2024-12-22 14:30:00,8.0801,2.3009,9.7146
4275,2024-12-22 15:30:00,2024-12-23 09:30:00,6.1096,3.2902,6.8946
4276,2024-12-22 17:30:00,2024-12-22 19:30:00,-2.4259,2.631,0.0857
4277,2024-12-22 19:30:00,2024-12-23 13:30:00,-6.4844,7.3205,0.9579
4278,2024-12-22 21:30:00,2024-12-23 14:30:00,2.7992,2.0071,4.9055
4279,2024-12-22 23:30:00,2024-12-23 19:30:00,-11.0871,17.5482,5.7041
4280,2024-12-23 01:30:00,2024-12-23 13:30:00,6.0508,3.3505,7.1043
4281,2024-12-23 03:30:00,2024-12-24 00:30:00,-0.5679,1.3163,1.7291
4282,2024-12-23 05:30:00,2024-12-23 09:30:00,9.6565,2.8141,11.7343
4283,2024-12-23 07:30:00,2024-12-23 17:30:00,-8.1348,13.6129,6.5397
4284,2024-12-23 09:30:00,2024-12-23 12:30:00,5.0907,4.9784,5.3074
4285,2024-12-23 11:30:00,2024-12-24 05:30:00,-0.0025,0.7855,1.2875
4286,2024-12-23 13:30:00,2024-12-24 06:30:00,-1.1553,8.5568,0.2233
4287,2024-12-23 15:30:00,2024-12-24 10:30:00,-6.3492,9.5354,1.7553
4288,2024-12-23 17:30:00,2024-12-24 11:30:00,3.4787,0.6606,9.4032
4289,2024-12-23 19:30:00,2024-12-24 03:30:00,3.8807,3.867,13.2997
4290,2024-12-23 21:30:00,2024-12-23 23:30:00,9.4256,4.8508,13.6626
4291,2024-12-23 23:30:00,2024-12-24 21:30:00,5.5403,5.3409,10.8042
4292,2024-12-24 01:30:00,2024-12-24 13:30:00,-2.4695,9.7037,7.1493
4293,2024-12-24 03:30:00,2024-12-24 06:30:00,-4.5193,10.2284,2.7466
4294,2024-12-24 05:30:00,2024-12-25 03:30:00,-6.3425,13.5911,6.7108
4295,2024-12-24 07:30:00,2024-12-25 06:30:00,7.8661,6.1372,12.2433
4296,2024-12-24 09:30:00,2024-12-24 20:30:00,-3.3909,9.7895,2.432
4297,2024-12-24 11:30:00,2024-12-25 05:30:00,7.9011,1.8774,10.9522
4298,2024-12-24 13:30:00,2024-12-24 14:30:00,3.1254,1.868,6.5896
4299,2024-12-24 15:30:00,2024-12-24 18:30:00,2.1495,9.4468,5.0259
4300,2024-12-24 17:30:00,2024-12-25 00:30:00,-1.0343,3.2232,2.6312
4301,2024-12-24 19:30:00,2024-12-25 11:30:00,3.8034,5.6861,6.6792
4302,2024-12-24 21:30:00,2024-12-25 01:30:00,0.4226,0.3492,3.0013
4303,2024-12-24 23:30:00,2024-12-25 00:30:00,-1.3461,6.2378,1.3422
4304,2024-12-25 01:30:00,2024-12-25 17:30:00,3.98,5.3349,5.9587
4305,2024-12-25 03:30:00,2024-12-25 21:30:00,-0.2199,0.9885,2.4153
4306,2024-12-25 05:30:00,2024-12-25 23:30:00,-3.4917,5.1964,2.5491
4307,2024-12-25 07:30:00,2024-12-26 02:30:00,3.4991,3.3878,4.2115
4308,2024-12-25 09:30:00,2024-12-26 04:30:00,0.1801,5.2161,4.8761
4309,2024-12-25 11:30:00,2024-12-26 01:30:00,2.9446,1.2824,4.6768
4310,2024-12-25 13:30:00,2024-12-26 01:30:00,-1.7693,5.7492,3.3232
4311,2024-12-25 15:30:00,2024-12-26 11:30:00,-5.5456,11.2256,1.5893
4312,2024-12-25 17:30:00,2024-12-26 02:30:00,9.1754,9.0377,10.6404
4313,2024-12-25 19:30:00,2024-12-25 22:30:00,8.2331,4.1199,13.5249
4314,2024-12-25 21:30:00,2024-12-26 15:30:00,4.9189,0.6215,9.8295
4315,2024-12-25 23:30:00,2024-12-26 06:30:00,-1.4391,3.2543,0.3919
4316,2024-12-26 01:30:00,2024-12-27 00:30:00,-1.0016,8.4892,0.3633
4317,2024-12-26 03:30:00,2024-12-26 13:30:00,7.4116,4.212,8.3777
4318,2024-12-26 05:30:00,2024-12-27 01:30:00,-1.2692,3.2032,0.0308
4319,2024-12-26 07:30:00,2024-12-26 08:30:00,-2.6628,5.5222,2.1972
4320,2024-12-26 09:30:00,2024-12-27 01:30:00,9.8612,0.7936,11.4466
4321,2024-12-26 11:30:00,2024-12-26 22:30:00,0.2616,3.894,4.161
4322,2024-12-26 13:30:00,2024-12-27 00:30:00,9.3421,3.0615,9.6973
4323,2024-12-26 15:30:00,2024-12-26 22:30:00,-6.492,10.331,1.7282
4324,2024-12-26 17:30:00,2024-12-27 16:30:00,3.0909,3.8978,4.4294
4325,2024-12-26 19:30:00,2024-12-27 05:30:00,10.8554,2.7053,16.0208
4326,2024-12-26 21:30:00,2024-12-27 17:30:00,0.6488,6.062,0.814
4327,2024-12-26 23:30:00,2024-12-27 09:30:00,-0.82,3.4457,0.2744
4328,2024-12-27 01:30:00,2024-12-27 03:30:00,-5.3388,5.9485,0.5381
4329,2024-12-27 03:30:00,2024-12-28 00:30:00,5.9117,4.9705,7.3242
4330,2024-12-27 05:30:00,2024-12-27 10:30:00,-3.3506,6.4111,3.5876
4331,2024-12-27 07:30:00,2024-12-27 14:30:00,0.026,5.9748,1.6206
4332,2024-12-27 09:30:00,2024-12-28 05:30:00,-5.6725,7.9139,2.1644
4333,2024-12-27 11:30:00,2024-12-28 08:30:00,8.2845,2.4165,14.1084
4334,2024-12-27 13:30:00,2024-12-28 11:30:00,6.2744,1.1442,12.2707
4335,2024-12-27 15:30:00,2024-12-28 01:30:00,0.3421,2.7889,3.2808
4336,2024-12-27 17:30:00,2024-12-28 11:30:00,-5.2707,12.3646,3.9435
4337,2024-12-27 19:30:00,2024-12-28 03:30:00,8.1795,0.4917,10.8565
4338,2024-12-27 21:30:00,2024-12-28 15:30:00,-1.3297,5.2735,0.6152
4339,2024-12-27 23:30:00,2024-12-28 11:30:00,-5.026,5.6674,2.9831
4340,2024-12-28 01:30:00,2024-12-28 03:30:00,-8.3106,12.5108,3.1791
4341,2024-12-28 03:30:00,2024-12-28 13:30:00,-2.7298,5.3522,6.3879
4342,2024-12-28 05:30:00,2024-12-28 16:30:00,-6.7732,9.8844,3.5448
4343,2024-12-28 07:30:00,2024-12-28 13:30:00,-2.6141,4.284,0.5956
4344,2024-12-28 09:30:00,2024-12-28 18:30:00,4.222,2.488,4.4658
4345,2024-12-28 11:30:00,2024-12-28 23:30:00,-1.377,4.2899,3.1094
4346,2024-12-28 13:30:00,2024-12-28 15:30:00,2.2785,2.7989,3.3366
4347,2024-12-28 15:30:00,2024-12-28 19:30:00,-3.1167,3.783,0.5518
4348,2024-12-28 17:30:00,2024-12-29 11:30:00,0.8258,2.0605,2.8012
4349,2024-12-28 19:30:00,2024-12-29 04:30:00,10.1045,1.2428,14.4346
4350,2024-12-28 21:30:00,2024-12-29 11:30:00,-1.2424,5.2012,5.8304
4351,2024-12-28 23:30:00,2024-12-29 13:30:00,2.4221,3.25,4.3401
4352,2024-12-29 01:30:00,2024-12-29 14:30:00,-7.3276,7.9701,1.0831
4353,2024-12-29 03:30:00,2024-12-29 13:30:00,8.1005,2.4108,11.4055
4354,2024-12-29 05:30:00,2024-12-29 17:30:00,-1.886,6.5474,1.9411
4355,2024-12-29 07:30:00,2024-12-30 02:30:00,5.7527,1.518,6.9992
4356,2024-12-29 09:30:00,2024-12-30 08:30:00,-0.1159,2.3054,0.042
4357,2024-12-29 11:30:00,2024-12-29 17:30:00,3.5579,6.0189,4.6686
4358,2024-12-29 13:30:00,2024-12-30 05:30:00,3.8551,1.8248,6.5996
4359,2024-12-29 15:30:00,2024-12-30 14:30:00,-1.7622,7.2288,2.028
4360,2024-12-29 17:30:00,2024-12-29 18:30:00,5.9595,6.8576,8.5906
4361,2024-12-29 19:30:00,2024-12-30 14:30:00,-3.2949,4.6283,2.5745
4362,2024-12-29 21:30:00,2024-12-30 09:30:00,4.3897,0.971,8.3853
4363,2024-12-29 23:30:00,2024-12-30 22:30:00,-1.451,6.5503,2.0102
4364,2024-12-30 01:30:00,2024-12-30 15:30:00,2.2478,1.4416,11.9059
4365,2024-12-30 03:30:00,2024-12-30 23:30:00,-1.81,6.8693,0.8371
4366,2024-12-30 05:30:00,2024-12-30 09:30:00,0.7499,1.7036,3.7203
4367,2024-12-30 07:30:00,2024-12-30 11:30:00,-4.8735,8.2847,10.4877
4368,2024-12-30 09:30:00,2024-12-31 07:30:00,1.7378,4.2203,4.3201
4369,2024-12-30 11:30:00,2024-12-31 00:30:00,0.7209,0.6419,2.518
4370,2024-12-30 13:30:00,2024-12-31 02:30:00,-2.2008,3.3914,0.9608
4371,2024-12-30 15:30:00,2024-12-30 19:30:00,0.2249,4.9307,6.8097
4372,2024-12-30 17:30:00,2024-12-30 23:30:00,1.17,1.82,2.6473
4373,2024-12-30 19:30:00,2024-12-31 14:30:00,-2.5818,5.168,3.2814
4374,2024-12-30 21:30:00,2024-12-31 04:30:00,-0.1438,5.8567,0.5793
4375,2024-12-30 23:30:00,2024-12-31 13:30:00,-4.5278,5.8854,1.432
4376,2024-12-31 01:30:00,2024-12-31 09:30:00,12.2287,5.2737,14.5005
4377,2024-12-31 03:30:00,2024-12-31 10:30:00,5.7956,2.1864,11.825
4378,2024-12-31 05:30:00,2024-12-31 09:30:00,1.8655,1.637,3.0321
4379,2024-12-31 07:30:00,2025-01-01 05:30:00,6.3606,3.5292,8.0058
4380,2024-12-31 09:30:00,2025-01-01 07:30:00,-9.3963,11.1348,5.7581
4381,2024-12-31 11:30:00,2024-12-31 14:30:00,-12.2884,13.8374,0.4876
4382,2024-12-31 13:30:00,2024-12-31 22:30:00,-1.4965,6.6569,3.0038
4383,2024-12-31 15:30:00,2025-01-01 04:30:00,-6.3928,12.9626,4.5242
4384,2024-12-31 17:30:00,2025-01-01 02:30:00,-0.683,3.4271,3.4221
4385,2024-12-31 19:30:00,2025-01-01 12:30:00,1.5283,5.5004,6.1182
4386,2024-12-31 21:30:00,2025-01-01 03:30:00,5.1021,4.786,9.1881
4387,2024-12-31 23:30:00,2025-01-01 01:30:00,-5.1913,8.9819,1.6982
4388,2025-01-01 01:30:00,2025-01-01 09:30:00,2.4982,1.036,3.5111
4389,2025-01-01 03:30:00,2025-01-01 17:30:00,0.5719,3.4693,2.2447
4390,2025-01-01 05:30:00,2025-01-01 10:30:00,2.2375,6.2976,5.0676
4391,2025-01-01 07:30:00,2025-01-02 02:30:00,-2.0989,4.3479,2.5765
4392,2025-01-01 09:30:00,2025-01-01 10:30:00,7.4157,7.7051,9.5088
4393,2025-01-01 11:30:00,2025-01-01 13:30:00,-0.0175,2.5158,1.1425
4394,2025-01-01 13:30:00,2025-01-02 01:30:00,9.3709,2.8207,11.8397
4395,2025-01-01 15:30:00,2025-01-02 03:30:00,-3.4519,8.4162,5.2221
4396,2025-01-01 17:30:00,2025-01-02 00:30:00,4.2141,0.4562,4.673
4397,2025-01-01 19:30:00,2025-01-02 01:30:00,0.2017,8.13,6.5564
4398,2025-01-01 21:30:00,2025-01-01 23:30:00,-1.1387,7.1507,4.8406
4399,2025-01-01 23:30:00,2025-01-02 15:30:00,3.6616,6.7627,4.3733
4400,2025-01-02 01:30:00,2025-01-02 10:30:00,-0.9959,5.6492,1.3262
4401,2025-01-02 03:30:00,2025-01-02 06:30:00,-12.8098,13.5746,2.3314
4402,2025-01-02 05:30:00,2025-01-02 15:30:00,-14.8143,17.7924,2.8153
4403,2025-01-02 07:30:00,2025-01-03 05:30:00,6.8621,6.4859,7.074
4404,2025-01-02 09:30:00,2025-01-02 16:30:00,6.6513,2.4987,12.2494
4405,2025-01-02 11:30:00,2025-01-03 08:30:00,9.9367,6.7547,9.9753
4406,2025-01-02 13:30:00,2025-01-02 19:30:00,0.4124,4.0088,1.1144
4407,2025-01-02 15:30:00,2025-01-02 20:30:00,-5.9632,7.7344,2.7009
4408,2025-01-02 17:30:00,2025-01-02 23:30:00,-1.5979,4.9241,0.0581
4409,2025-01-02 19:30:00,2025-01-03 03:30:00,0.5571,3.3959,2.5828
4410,2025-01-02 21:30:00,2025-01-03 00:30:00,-4.5352,5.928,4.958
4411,2025-01-02 23:30:00,2025-01-03 13:30:00,8.7429,6.2771,11.0946
4412,2025-01-03 01:30:00,2025-01-03 09:30:00,11.6975,6.1742,14.0604
4413,2025-01-03 03:30:00,2025-01-03 20:30:00,2.8914,2.467,5.5068
4414,2025-01-03 05:30:00,2025-01-03 17:30:00,0.4457,0.2,3.525
4415,2025-01-03 07:30:00,2025-01-03 18:30:00,-5.9748,11.8927,3.1755
4416,2025-01-03 09:30:00,2025-01-03 20:30:00,8.2322,4.0677,10.712
4417,2025-01-03 11:30:00,2025-01-03 15:30:00,0.8815,3.3317,5.5602
4418,2025-01-03 13:30:00,2025-01-04 06:30:00,-0.9458,5.1645,3.8174
4419,2025-01-03 15:30:00,2025-01-03 18:30:00,2.9059,0.4851,4.3
4420,2025-01-03 17:30:00,2025-01-04 10:30:00,-2.4286,7.3499,5.0972
4421,2025-01-03 19:30:00,2025-01-04 18:30:00,1.2344,1.9208,2.3565
4422,2025-01-03 21:30:00,2025-01-04 15:30:00,-6.7123,7.0752,2.7415
4423,2025-01-03 23:30:00,2025-01-04 10:30:00,5.9354,4.8897,7.002
4424,2025-01-04 01:30:00,2025-01-04 09:30:00,-0.0221,1.2791,3.3853
4425,2025-01-04 03:30:00,2025-01-05 00:30:00,6.294,4.6076,7.1645
4426,2025-01-04 05:30:00,2025-01-04 11:30:00,-0.5057,4.4527,6.9427
4427,2025-01-04 07:30:00,2025-01-04 19:30:00,-0.181,3.0381,8.0521
4428,2025-01-04 09:30:00,2025-01-05 03:30:00,-5.5616,7.6931,4.6218
4429,2025-01-04 11:30:00,2025-01-05 09:30:00,4.2988,0.3809,10.9227
4430,2025-01-04 13:30:00,2025-01-05 11:30:00,-3.8792,7.0481,2.6176
4431,2025-01-04 15:30:00,2025-01-04 18:30:00,-1.9321,3.6934,2.2641
4432,2025-01-04 17:30:00,2025-01-05 14:30:00,0.5052,5.1641,1.5406
4433,2025-01-04 19:30:00,2025-01-04 22:30:00,1.1061,3.6805,3.2298
4434,2025-01-04 21:30:00,2025-01-05 11:30:00,-8.0305,11.3886,1.4054
4435,2025-01-04 23:30:00,2025-01-05 21:30:00,-0.654,3.5296,2.9264
4436,2025-01-05 01:30:00,2025-01-05 17:30:00,4.4762,0.5835,9.9309
4437,2025-01-05 03:30:00,2025-01-06 01:30:00,-1.3917,2.4863,8.4626
4438,2025-01-05 05:30:00,2025-01-05 13:30:00,-0.6237,3.3683,5.843
4439,2025-01-05 07:30:00,2025-01-05 15:30:00,1.312,1.4799,6.5686
4440,2025-01-05 09:30:00,2025-01-05 17:30:00,-0.1298,5.4642,2.6784
4441,2025-01-05 11:30:00,2025-01-05 20:30:00,-4.6526,6.9329,0.529
4442,2025-01-05 13:30:00,2025-01-06 05:30:00,0.3183,3.1279,2.5359
4443,2025-01-05 15:30:00,2025-01-06 02:30:00,5.4704,2.2081,13.7871
4444,2025-01-05 17:30:00,2025-01-06 10:30:00,-4.7559,9.5856,0.944
4445,2025-01-05 19:30:00,2025-01-06 05:30:00,-1.3724,1.6289,0.6351
4446,2025-01-05 21:30:00,2025-01-06 05:30:00,-6.4082,7.5361,5.3219
4447,2025-01-05 23:30:00,2025-01-06 04:30:00,5.2069,6.9386,10.728
4448,2025-01-06 01:30:00,2025-01-06 14:30:00,0.0382,4.0929,0.5819
4449,2025-01-06 03:30:00,2025-01-07 00:30:00,-3.751,8.6823,1.2155
4450,2025-01-06 05:30:00,2025-01-07 01:30:00,0.9613,3.3635,1.4556
4451,2025-01-06 07:30:00,2025-01-06 13:30:00,-5.518,7.2385,2.2091
4452,2025-01-06 09:30:00,2025-01-06 20:30:00,-4.6675,5.8287,5.3111
4453,2025-01-06 11:30:00,2025-01-07 04:30:00,-6.8007,11.138,0.4121
4454,2025-01-06 13:30:00,2025-01-07 04:30:00,-4.8339,10.2315,5.269
4455,2025-01-06 15:30:00,2025-01-06 17:30:00,7.2867,1.7954,9.5916
4456,2025-01-06 17:30:00,2025-01-07 07:30:00,-3.1656,11.3832,8.9786
4457,2025-01-06 19:30:00,2025-01-06 20:30:00,2.8311,1.408,5.7876
4458,2025-01-06 21:30:00,2025-01-07 00:30:00,-3.6815,5.8635,1.7092
4459,2025-01-06 23:30:00,2025-01-07 15:30:00,4.2977,3.1646,8.0218
4460,2025-01-07 01:30:00,2025-01-07 04:30:00,-4.6304,7.6937,0.9886
4461,2025-01-07 03:30:00,2025-01-07 11:30:00,0.6961,0.7586,4.082
4462,2025-01-07 05:30:00,2025-01-07 19:30:00,0.7643,1.3039,2.0427
4463,2025-01-07 07:30:00,2025-01-07 23:30:00,12.139,4.0478,13.3701
